step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size,lr
356783,447,110.0,1.0999999999999999,624,0.00010646063310559839,0.13480693101882935,0.64678483,150000,5.62562975e-05
357176,448,60.0,0.6,393,0.00012186269304947928,0.12946823239326477,0.64639576,150000,5.624942e-05
358513,449,220.0,2.2,1337,0.00015345403517130762,0.13478168845176697,0.64507213,150000,5.62260225e-05
359679,450,325.0,3.2499999999999996,1166,8.771463035373017e-05,0.12994757294654846,0.6439177899999999,150000,5.62056175e-05
360904,451,355.0,3.5499999999999994,1225,0.0003218749479856342,0.1417691558599472,0.6427050400000001,150000,5.618418e-05
361935,452,325.0,3.2499999999999996,1031,0.00011834064207505435,0.12585049867630005,0.64168435,150000,5.6166137500000003e-05
362760,453,100.0,0.9999999999999999,825,7.407514203805476e-05,0.13447469472885132,0.6408676,150000,5.61517e-05
363193,454,90.0,0.8999999999999999,433,9.407240577274933e-05,0.14370396733283997,0.64043893,150000,5.61441225e-05
364112,455,250.0,2.5,919,5.823359242640436e-05,0.1373368203639984,0.63952912,150000,5.612804e-05
365220,456,160.0,1.6000000000000003,1108,6.969974492676556e-05,0.15072646737098694,0.6384322,150000,5.6108650000000004e-05
365700,457,160.0,1.6000000000000003,480,7.142209506127983e-05,0.1282164752483368,0.637957,150000,5.610025e-05
366060,458,100.0,0.9999999999999999,360,4.750788502860814e-05,0.1430768370628357,0.6376006000000001,150000,5.609395e-05
367146,459,295.0,2.9499999999999997,1086,0.00014503076090477407,0.1391511708498001,0.6365254600000001,150000,5.6074945e-05
368155,460,280.0,2.8,1009,9.716994827613235e-05,0.14440037310123444,0.63552655,150000,5.60572875e-05
369406,461,340.0,3.3999999999999995,1251,0.00012310879537835717,0.1456177532672882,0.63428806,150000,5.6035395e-05
370591,462,340.0,3.3999999999999995,1185,0.00012932621757499874,0.14871935546398163,0.63311491,150000,5.60146575e-05
371727,463,205.0,2.0500000000000003,1136,5.986508767819032e-05,0.12548618018627167,0.63199027,150000,5.59947775e-05
372630,464,280.0,2.8,903,0.0001336190034635365,0.13162657618522644,0.6310963,150000,5.5978975e-05
374021,465,310.0,3.0999999999999996,1391,7.91494530858472e-05,0.14087212085723877,0.62971921,150000,5.59546325e-05
374732,466,150.0,1.5000000000000002,711,6.866546755190939e-05,0.14039522409439087,0.6290153199999999,150000,5.594219e-05
375087,467,60.0,0.6,355,7.356023706961423e-05,0.13791202008724213,0.62866387,150000,5.59359775e-05
375663,468,130.0,1.3,576,0.00010973602184094489,0.14397934079170227,0.62809363,150000,5.59258975e-05
377031,469,310.0,3.0999999999999996,1368,4.7840549086686224e-05,0.1237296536564827,0.62673931,150000,5.59019575e-05
378153,470,250.0,2.5,1122,4.7735607950016856e-05,0.13424329459667206,0.62562853,150000,5.5882322500000004e-05
378612,471,90.0,0.8999999999999999,459,4.0501461626263335e-05,0.13587523996829987,0.62517412,150000,5.587429e-05
379427,472,175.0,1.7500000000000002,815,9.202946239383891e-05,0.1387207806110382,0.62436727,150000,5.58600275e-05
380548,473,265.0,2.65,1121,0.00010340090375393629,0.131708025932312,0.62325748,150000,5.584041e-05
381005,474,80.0,0.7999999999999999,457,4.967595305060968e-05,0.14077183604240417,0.62280505,150000,5.58324125e-05
381697,475,130.0,1.3,692,0.00013242221029940993,0.13827350735664368,0.62211997,150000,5.58203025e-05
383057,476,660.0,6.6000000000000005,1360,6.458911229856312e-05,0.14990457892417908,0.62077357,150000,5.5796502500000004e-05
384134,477,205.0,2.0500000000000003,1077,8.844178955769166e-05,0.14079049229621887,0.61970734,150000,5.5777655e-05
385944,478,940.0,9.400000000000002,1810,6.568241224158555e-05,0.15535712242126465,0.61791544,150000,5.574598e-05
386545,479,80.0,0.7999999999999999,601,0.00011012335016857833,0.14592301845550537,0.61732045,150000,5.57354625e-05
387324,480,175.0,1.7500000000000002,779,5.6209013564512134e-05,0.13837265968322754,0.61654924,150000,5.572183e-05
387920,481,110.0,1.0999999999999999,596,7.406454824376851e-05,0.14128129184246063,0.6159592,150000,5.57114e-05
388271,482,70.0,0.7,351,0.00012364961730781943,0.1457740068435669,0.61561171,150000,5.5705257500000004e-05
388776,483,130.0,1.3,505,7.103161624399945e-05,0.1367071270942688,0.61511176,150000,5.569642e-05
389513,484,140.0,1.4000000000000001,737,0.0001289837819058448,0.14889153838157654,0.6143821300000001,150000,5.56835225e-05
390245,485,140.0,1.4000000000000001,732,8.280908514279872e-05,0.15250682830810547,0.61365745,150000,5.56707125e-05
391135,486,205.0,2.0500000000000003,890,0.00010009355173679069,0.14067815244197845,0.61277635,150000,5.56551375e-05
391808,487,120.0,1.2,673,4.314290708862245e-05,0.1429007351398468,0.61211008,150000,5.564336e-05
392182,488,50.0,0.5,374,0.00010468295658938587,0.14189395308494568,0.61173982,150000,5.5636815000000003e-05
392959,489,120.0,1.2,777,7.137522334232926e-05,0.14199785888195038,0.61097059,150000,5.5623217500000004e-05
393905,490,220.0,2.2,946,7.467914838343859e-05,0.13919319212436676,0.61003405,150000,5.56066625e-05
394594,491,150.0,1.5000000000000002,689,0.00013262305583339185,0.14147180318832397,0.60935194,150000,5.5594605e-05
395731,492,325.0,3.2499999999999996,1137,0.00016668630996719003,0.14245615899562836,0.60822631,150000,5.55747075e-05
396044,493,70.0,0.7,313,6.46818516543135e-05,0.1413477659225464,0.60791644,150000,5.556923e-05
396876,494,250.0,2.5,832,0.00012923299800604582,0.15547733008861542,0.60709276,150000,5.555467e-05
397806,495,205.0,2.0500000000000003,930,7.097960769897327e-05,0.152639240026474,0.60617206,150000,5.5538395e-05
398290,496,140.0,1.4000000000000001,484,7.646453741472214e-05,0.14273467659950256,0.6056929,150000,5.5529925e-05
399078,497,160.0,1.6000000000000003,788,5.4246273066382855e-05,0.14460450410842896,0.60491278,150000,5.5516135000000004e-05
399593,498,90.0,0.8999999999999999,515,8.332676952704787e-05,0.14118601381778717,0.60440293,150000,5.55071225e-05
400732,499,235.0,2.35,1139,4.205164441373199e-05,0.15243184566497803,0.6032753200000001,150000,5.548719e-05
401620,500,340.0,3.3999999999999995,888,8.527959289494902e-05,0.15038955211639404,0.6023962,150000,5.547165e-05
402333,501,130.0,1.3,713,7.675879169255495e-05,0.15658776462078094,0.60169033,150000,5.54591725e-05
403790,502,580.0,5.800000000000001,1457,0.0002497880777809769,0.16032686829566956,0.6002479000000001,150000,5.5433675e-05
404870,503,150.0,1.5000000000000002,1080,6.530153041239828e-05,0.1577722728252411,0.5991787,150000,5.5414775e-05
405589,504,140.0,1.4000000000000001,719,4.984210681868717e-05,0.163472980260849,0.5984668900000001,150000,5.54021925e-05
406822,505,280.0,2.8,1233,6.0474907513707876e-05,0.14221599698066711,0.5972462199999999,150000,5.5380615000000004e-05
407920,506,355.0,3.5499999999999994,1098,6.989199027884752e-05,0.15853869915008545,0.5961592,150000,5.53614e-05
409209,507,325.0,3.2499999999999996,1289,0.00013683577708434314,0.14736613631248474,0.59488309,150000,5.53388425e-05
410121,508,265.0,2.65,912,0.00010888237738981843,0.15846195816993713,0.59398021,150000,5.53228825e-05
410626,509,70.0,0.7,505,0.00010420993203297257,0.15458554029464722,0.59348026,150000,5.5314045e-05
411010,510,80.0,0.7999999999999999,384,9.703404793981463e-05,0.1583215296268463,0.5931001,150000,5.5307325e-05
411854,511,160.0,1.6000000000000003,844,8.087462629191577e-05,0.16925983130931854,0.59226454,150000,5.5292555000000003e-05
413036,512,340.0,3.3999999999999995,1182,0.00029370898846536875,0.16420021653175354,0.59109436,150000,5.527187e-05
413891,513,80.0,0.7999999999999999,855,0.00015594178694300354,0.16531723737716675,0.59024791,150000,5.52569075e-05
415155,514,325.0,3.2499999999999996,1264,9.572286217007786e-05,0.1611117273569107,0.5889965500000001,150000,5.5234787500000004e-05
416168,515,295.0,2.9499999999999997,1013,0.00012724533735308796,0.1543583869934082,0.5879936800000001,150000,5.521706e-05
416857,516,110.0,1.0999999999999999,689,8.200093725463375e-05,0.17105485498905182,0.58731157,150000,5.52050025e-05
417432,517,140.0,1.4000000000000001,575,3.6632838600780815e-05,0.14614491164684296,0.5867423199999999,150000,5.519494e-05
418552,518,355.0,3.5499999999999994,1120,6.820358976256102e-05,0.1572345346212387,0.58563352,150000,5.517534e-05
419382,519,190.0,1.9000000000000001,830,0.00010677077807486057,0.16487614810466766,0.5848118200000001,150000,5.5160815e-05
420009,520,130.0,1.3,627,0.00010867268429137766,0.17157156765460968,0.58419109,150000,5.5149842500000005e-05
420529,521,130.0,1.3,520,6.843075971119106e-05,0.16206470131874084,0.5836762900000001,150000,5.5140742500000005e-05
421523,522,175.0,1.7500000000000002,994,6.232729356270283e-05,0.16520002484321594,0.58269223,150000,5.51233475e-05
422946,523,740.0,7.400000000000001,1423,7.675571396248415e-05,0.16813704371452332,0.5812834600000001,150000,5.5098445000000004e-05
423953,524,280.0,2.8,1007,8.065519068622962e-05,0.17902570962905884,0.58028653,150000,5.50808225e-05
424442,525,130.0,1.3,489,4.491263098316267e-05,0.16257910430431366,0.57980242,150000,5.5072265e-05
425075,526,140.0,1.4000000000000001,633,0.00029793474823236465,0.1738509237766266,0.5791757500000001,150000,5.50611875e-05
426398,527,355.0,3.5499999999999994,1323,9.607127867639065e-05,0.1829599291086197,0.57786598,150000,5.5038035e-05
427470,528,235.0,2.35,1072,0.0001243408041773364,0.16343353688716888,0.5768047000000001,150000,5.5019275e-05
428148,529,175.0,1.7500000000000002,678,7.746403571218252e-05,0.17717209458351135,0.57613348,150000,5.500741e-05
430178,530,1200.0,12.000000000000002,2030,0.0005416395142674446,0.1753758043050766,0.57412378,150000,5.4971885e-05
431153,531,250.0,2.5,975,6.841768481535837e-05,0.17126594483852386,0.5731585299999999,150000,5.49548225e-05
432306,532,310.0,3.0999999999999996,1153,7.981913222465664e-05,0.17736151814460754,0.57201706,150000,5.4934645e-05
433073,533,150.0,1.5000000000000002,767,0.00010630902397679165,0.1753131002187729,0.57125773,150000,5.4921222500000004e-05
433912,534,205.0,2.0500000000000003,839,0.00012120969768147916,0.15934152901172638,0.57042712,150000,5.490654e-05
434544,535,110.0,1.0999999999999999,632,9.937555296346545e-05,0.17544659972190857,0.56980144,150000,5.489548e-05
435674,536,325.0,3.2499999999999996,1130,5.625500489259139e-05,0.1687086522579193,0.5686827400000001,150000,5.4875705e-05
436158,537,110.0,1.0999999999999999,484,0.00010204805585090071,0.17718075215816498,0.56820358,150000,5.4867235e-05
436875,538,150.0,1.5000000000000002,717,0.00034337653778493404,0.1531892716884613,0.5674937499999999,150000,5.4854687500000004e-05
437897,539,340.0,3.3999999999999995,1022,0.00028508712421171367,0.16346803307533264,0.56648197,150000,5.48368025e-05
440135,540,880.0,8.800000000000002,2238,0.0001315070694545284,0.17222069203853607,0.56426635,150000,5.47976375e-05
441225,541,280.0,2.8,1090,0.00014580633433070034,0.19344064593315125,0.56318725,150000,5.47785625e-05
441869,542,140.0,1.4000000000000001,644,0.0001878918701549992,0.1834353357553482,0.56254969,150000,5.47672925e-05
442392,543,130.0,1.3,523,0.00032953027402982116,0.18380796909332275,0.56203192,150000,5.475814e-05
442718,544,50.0,0.5,326,5.7729881518753245e-05,0.1847500205039978,0.56170918,150000,5.4752435000000004e-05
443138,545,60.0,0.6,420,0.0001315216941293329,0.18663206696510315,0.56129338,150000,5.4745085000000004e-05
444414,546,340.0,3.3999999999999995,1276,6.672601739410311e-05,0.17916932702064514,0.5600301400000001,150000,5.4722755e-05
445070,547,175.0,1.7500000000000002,656,6.214026507223025e-05,0.1757470667362213,0.5593807,150000,5.4711275e-05
446106,548,325.0,3.2499999999999996,1036,0.00010173757618758827,0.1817055642604828,0.55835506,150000,5.4693145e-05
447161,549,265.0,2.65,1055,0.0003749287570826709,0.19031111896038055,0.55731061,150000,5.46746825e-05
448749,550,340.0,3.3999999999999995,1588,3.823379665846005e-05,0.1733599454164505,0.55573849,150000,5.46468925e-05
449075,551,80.0,0.7999999999999999,326,6.35463438811712e-05,0.18507200479507446,0.55541575,150000,5.4641187500000004e-05
449653,552,140.0,1.4000000000000001,578,9.343177953269333e-05,0.1787063330411911,0.55484353,150000,5.46310725e-05
450484,553,205.0,2.0500000000000003,831,9.069689258467406e-05,0.19458508491516113,0.55402084,150000,5.4616530000000003e-05
450896,554,110.0,1.0999999999999999,412,0.00010624622518662363,0.17757496237754822,0.5536129599999999,150000,5.460932e-05
451913,555,295.0,2.9499999999999997,1017,0.00013202213449403644,0.18705309927463531,0.55260613,150000,5.45915225e-05
452455,556,120.0,1.2,542,0.00010230976477032527,0.20614539086818695,0.55206955,150000,5.45820375e-05
453225,557,120.0,1.2,770,0.0002055665827356279,0.19919326901435852,0.55130725,150000,5.45685625e-05
453864,558,150.0,1.5000000000000002,639,4.0744849684415385e-05,0.17228522896766663,0.55067464,150000,5.455738e-05
455181,559,295.0,2.9499999999999997,1317,0.00010780691809486598,0.17838594317436218,0.54937081,150000,5.45343325e-05
456585,560,325.0,3.2499999999999996,1404,8.486025762977079e-05,0.19056707620620728,0.54798085,150000,5.4509762500000005e-05
457171,561,150.0,1.5000000000000002,586,0.0014235617127269506,0.20899930596351624,0.54740071,150000,5.44995075e-05
457687,562,100.0,0.9999999999999999,516,0.00014029994781594723,0.19618919491767883,0.54688987,150000,5.4490477500000005e-05
458468,563,175.0,1.7500000000000002,781,0.0004619162646122277,0.18578779697418213,0.54611668,150000,5.447681e-05
459865,564,370.0,3.6999999999999993,1397,8.651580719742924e-05,0.17710575461387634,0.54473365,150000,5.44523625e-05
460869,565,325.0,3.2499999999999996,1004,9.80647309916094e-05,0.1925632655620575,0.54373969,150000,5.44347925e-05
461408,566,160.0,1.6000000000000003,539,0.00013136527559254318,0.20468854904174805,0.54320608,150000,5.442536e-05
462242,567,175.0,1.7500000000000002,834,0.00010569462756393477,0.1956568956375122,0.54238042,150000,5.4410765e-05
462973,568,280.0,2.8,731,8.17668333183974e-05,0.19492357969284058,0.5416567299999999,150000,5.4397972500000005e-05
463355,569,100.0,0.9999999999999999,382,8.547805191483349e-05,0.19483518600463867,0.5412785499999999,150000,5.4391287500000005e-05
464415,570,130.0,1.3,1060,0.00016279106785077602,0.1897081732749939,0.54022915,150000,5.43727375e-05
465099,571,150.0,1.5000000000000002,684,9.450005745748058e-05,0.19543606042861938,0.5395519900000001,150000,5.43607675e-05
465663,572,150.0,1.5000000000000002,564,0.00019232320482842624,0.18962106108665466,0.53899363,150000,5.43508975e-05
466684,573,175.0,1.7500000000000002,1021,0.00014003444812260568,0.18568888306617737,0.53798284,150000,5.433303e-05
467321,574,130.0,1.3,637,9.873482486000285e-05,0.19239674508571625,0.53735221,150000,5.43218825e-05
469156,575,940.0,9.4,1835,7.488219125661999e-05,0.19351166486740112,0.53553556,150000,5.428977e-05
469920,576,190.0,1.9000000000000001,764,6.581457273568958e-05,0.18916688859462738,0.5347792,150000,5.42764e-05
471306,577,660.0,6.600000000000001,1386,0.00014299462782219052,0.19429995119571686,0.53340706,150000,5.4252145e-05
472042,578,190.0,1.9000000000000001,736,0.00011372263543307781,0.19537204504013062,0.53267842,150000,5.4239265e-05
472696,579,150.0,1.5000000000000002,654,0.00022480737243313342,0.1987903118133545,0.5320309599999999,150000,5.422782e-05
473517,580,175.0,1.7500000000000002,821,9.46567888604477e-05,0.1772618293762207,0.53121817,150000,5.42134525e-05
474569,581,325.0,3.2499999999999996,1052,6.971917173359543e-05,0.19263482093811035,0.53017669,150000,5.41950425e-05
475552,582,160.0,1.6000000000000003,983,0.00012152750423410907,0.22949740290641785,0.52920352,150000,5.417784e-05
476683,583,355.0,3.5499999999999994,1131,0.0001483167288824916,0.2026430070400238,0.5280838299999999,150000,5.41580475e-05
478546,584,1200.0,12.000000000000002,1863,8.668631198816001e-05,0.2148074209690094,0.52623946,150000,5.4125445e-05
480121,585,420.0,4.199999999999999,1575,0.00015805172733962536,0.22841015458106995,0.52468021,150000,5.4097882500000005e-05
481295,586,340.0,3.3999999999999995,1174,9.12975228857249e-05,0.18205146491527557,0.52351795,150000,5.40773375e-05
483285,587,580.0,5.800000000000001,1990,0.00010519464558456093,0.20869991183280945,0.5215478499999999,150000,5.40425125e-05
484708,588,280.0,2.8,1423,0.00010061202920041978,0.21881219744682312,0.52013908,150000,5.401761e-05
485209,589,120.0,1.2,501,0.00017990797641687095,0.20523740351200104,0.51964309,150000,5.4008842499999997e-05
485683,590,120.0,1.2,474,9.127987141255289e-05,0.23800498247146606,0.51917383,150000,5.40005475e-05
486609,591,325.0,3.2499999999999996,926,0.00014646757335867733,0.24163880944252014,0.51825709,150000,5.3984342500000004e-05
487772,592,355.0,3.5499999999999994,1163,7.123938121367246e-05,0.21157008409500122,0.51710572,150000,5.396399e-05
488721,593,235.0,2.35,949,6.27494155196473e-05,0.2257976233959198,0.51616621,150000,5.39473825e-05
489177,594,70.0,0.7,456,0.00013169855810701847,0.21103069186210632,0.51571477,150000,5.3939402500000004e-05
490076,595,140.0,1.4000000000000001,899,0.00024069745268207043,0.25337716937065125,0.51482476,150000,5.392367e-05
491120,596,220.0,2.2,1044,0.00020511179172899574,0.19590559601783752,0.5137912,150000,5.39054e-05
492105,597,190.0,1.9000000000000001,985,0.00010507303522899747,0.2136177122592926,0.51281605,150000,5.38881625e-05
492980,598,340.0,3.3999999999999995,875,9.135734580922872e-05,0.22637271881103516,0.5119498,150000,5.387285e-05
493898,599,190.0,1.9000000000000001,918,0.00014284891949500889,0.23590071499347687,0.51104098,150000,5.3856785e-05
494288,600,90.0,0.8999999999999999,390,0.00014603266026824713,0.21439950168132782,0.5106548799999999,150000,5.384996e-05
495267,601,220.0,2.2,979,0.00010110709263244644,0.2207646369934082,0.50968567,150000,5.38328275e-05
496677,602,540.0,5.4,1410,4.707639163825661e-05,0.22282010316848755,0.50828977,150000,5.38081525e-05
498032,603,500.0,5.0,1355,8.851768507156521e-05,0.20274561643600464,0.50694832,150000,5.378444e-05
499197,604,355.0,3.5499999999999994,1165,0.00010738852870417759,0.21833766996860504,0.50579497,150000,5.37640525e-05
500174,605,160.0,1.6000000000000003,977,0.00011852992611238733,0.21465247869491577,0.5048277400000001,150000,5.3746955e-05
501253,606,295.0,2.9499999999999997,1079,0.00011712240666383877,0.2250940203666687,0.5037595300000001,150000,5.37280725e-05
502590,607,385.0,3.849999999999999,1337,0.0004560125817079097,0.22669869661331177,0.5024359,150000,5.3704675e-05
503738,608,310.0,3.0999999999999996,1148,0.0001350393140455708,0.21724382042884827,0.50129938,150000,5.3684585e-05
504479,609,175.0,1.7500000000000002,741,0.00012327887816354632,0.2307191789150238,0.50056579,150000,5.36716175e-05
504827,610,20.0,0.2,348,0.0001866418751887977,0.2368498146533966,0.5002212699999999,150000,5.36655275e-05
505399,611,140.0,1.4000000000000001,572,0.00021952425595372915,0.22741614282131195,0.4996549899999999,150000,5.36555175e-05
506105,612,175.0,1.7500000000000002,706,0.0001917754125315696,0.21776559948921204,0.49895605,150000,5.36431625e-05
506992,613,265.0,2.65,887,0.00015833867655601352,0.21966738998889923,0.49807791999999995,150000,5.362764e-05
507877,614,175.0,1.7500000000000002,885,0.00020059075905010104,0.2523730993270874,0.49720177,150000,5.36121525e-05
509829,615,1160.0,11.600000000000001,1952,0.00014701006875839084,0.23413154482841492,0.49526929,150000,5.35779925e-05
511144,616,280.0,2.8,1315,0.0003619618364609778,0.24718676507472992,0.4939674399999999,150000,5.355498e-05
512856,617,1400.0,14.000000000000004,1712,0.00023039027291815728,0.2608318328857422,0.4922725600000001,150000,5.352502e-05
514109,618,325.0,3.2499999999999996,1253,0.00013923770166002214,0.22705376148223877,0.4910320899999999,150000,5.35030925e-05
515310,619,310.0,3.0999999999999996,1201,7.728699711151421e-05,0.2396848499774933,0.4898431,150000,5.3482075e-05
516651,620,325.0,3.2499999999999996,1341,0.000352091999957338,0.229840487241745,0.48851551000000004,150000,5.34586075e-05
517766,621,355.0,3.5499999999999994,1115,9.508583025308326e-05,0.2476356029510498,0.48741166,150000,5.3439095e-05
519075,622,355.0,3.5499999999999994,1309,0.00021954489056952298,0.24773180484771729,0.48611575000000007,150000,5.34161875e-05
520700,623,600.0,6.0,1625,0.00029174372320994735,0.2531060576438904,0.4845069999999999,150000,5.338775e-05
522113,624,370.0,3.6999999999999993,1413,0.00016225725994445384,0.23023048043251038,0.48310812999999997,150000,5.33630225e-05
522901,625,190.0,1.9000000000000001,788,0.00020308519015088677,0.2503502666950226,0.48232801000000003,150000,5.33492325e-05
523946,626,295.0,2.9499999999999997,1045,0.00024190708063542843,0.27900463342666626,0.48129345999999995,150000,5.3330945e-05
525598,627,400.0,3.999999999999999,1652,9.871651127468795e-05,0.24201424419879913,0.47965798000000004,150000,5.3302035e-05
526770,628,370.0,3.6999999999999993,1172,0.00026533304480835795,0.25064167380332947,0.4784977,150000,5.3281525e-05
527181,629,60.0,0.6,411,8.812764281174168e-05,0.25209760665893555,0.47809081,150000,5.3274332500000005e-05
527991,630,160.0,1.6000000000000003,810,0.00017472245963290334,0.25580596923828125,0.47728891000000007,150000,5.32601575e-05
529724,631,960.0,9.600000000000001,1733,0.0005110427155159414,0.25291353464126587,0.47557324,150000,5.3229830000000005e-05
530298,632,140.0,1.4000000000000001,574,0.0005030777538195252,0.25340569019317627,0.4750049799999999,150000,5.3219785e-05
531049,633,175.0,1.7500000000000002,751,0.0001947226992342621,0.23758497834205627,0.47426149000000006,150000,5.32066425e-05
532386,634,355.0,3.5499999999999994,1337,9.690730075817555e-05,0.2528800964355469,0.47293785999999993,150000,5.3183245e-05
533256,635,280.0,2.8,870,4.6305580326588824e-05,0.23364704847335815,0.4720765600000001,150000,5.3168020000000005e-05
535112,636,1020.0,10.200000000000003,1856,9.270949522033334e-05,0.22169670462608337,0.47023912,150000,5.313554e-05
535690,637,110.0,1.0999999999999999,578,0.00011871672177221626,0.26632100343704224,0.4696669,150000,5.3125425e-05
535883,638,30.0,0.30000000000000004,193,0.00014200923033058643,0.2568240761756897,0.46947583000000004,150000,5.3122047500000004e-05
538864,639,1460.0,14.600000000000003,2981,8.986909233499318e-05,0.25386959314346313,0.46652464000000005,150000,5.3069880000000004e-05
539906,640,235.0,2.35,1042,0.00017526889860164374,0.22368541359901428,0.46549306,150000,5.3051645e-05
541557,641,800.0,8.000000000000002,1651,0.00015490452642552555,0.2525860667228699,0.4638585700000001,150000,5.30227525e-05
542930,642,250.0,2.5,1373,0.0001487575500505045,0.2514394521713257,0.46249929999999995,150000,5.2998725e-05
544115,643,370.0,3.6999999999999993,1185,7.274077506735921e-05,0.2507919371128082,0.46132615,150000,5.29779875e-05
545221,644,340.0,3.3999999999999995,1106,0.00015606741362717003,0.27090954780578613,0.46023121,150000,5.29586325e-05
546138,645,340.0,3.3999999999999995,917,0.00016170392336789519,0.24502098560333252,0.45932337999999995,150000,5.2942585e-05
547997,646,440.0,4.3999999999999995,1859,0.00018868058396037668,0.24717947840690613,0.45748297000000004,150000,5.29100525e-05
549876,647,1100.0,11.000000000000002,1879,0.00016481905186083168,0.2721913158893585,0.45562276,150000,5.287717e-05
550836,648,265.0,2.65,960,0.00012062095629516989,0.24816828966140747,0.45467236,150000,5.2860370000000004e-05
551029,649,20.0,0.2,193,0.0001697082188911736,0.25037723779678345,0.45448129000000004,150000,5.28569925e-05
552179,650,205.0,2.0500000000000003,1150,0.00016973356832750142,0.2678315043449402,0.45334279,150000,5.28368675e-05
552568,651,90.0,0.8999999999999999,389,0.00020836103067267686,0.2595001459121704,0.45295768000000003,150000,5.283006e-05
553005,652,90.0,0.8999999999999999,437,0.00015044586325529963,0.25034451484680176,0.45252505,150000,5.28224125e-05
553956,653,235.0,2.35,951,8.46925686346367e-05,0.2721099257469177,0.45158356,150000,5.280577e-05
554362,654,100.0,0.9999999999999999,406,0.0001309645303990692,0.2511941194534302,0.45118161999999995,150000,5.2798665000000004e-05
555168,655,150.0,1.5000000000000002,806,0.00015196432650554925,0.2718374729156494,0.45038368000000006,150000,5.278456e-05
556073,656,150.0,1.5000000000000002,905,0.0001234978117281571,0.2616942524909973,0.44948773,150000,5.27687225e-05
557144,657,295.0,2.9499999999999997,1071,0.00012544165656436235,0.2795345187187195,0.44842744,150000,5.274998e-05
558505,658,340.0,3.3999999999999995,1361,0.00014728360110893846,0.28684478998184204,0.44708004999999995,150000,5.27261625e-05
559737,659,370.0,3.6999999999999993,1232,0.00020774152653757483,0.27099692821502686,0.44586037,150000,5.27046025e-05
560667,660,310.0,3.0999999999999996,930,0.00013733599917031825,0.26575782895088196,0.44493967,150000,5.26883275e-05
561795,661,175.0,1.7500000000000002,1128,9.787886665435508e-05,0.26035448908805847,0.44382294999999994,150000,5.26685875e-05
562558,662,220.0,2.2,763,0.00016267207683995366,0.2721809148788452,0.44306758,150000,5.2655235e-05
564434,663,540.0,5.4,1876,0.00025364014436490834,0.27311354875564575,0.44121034000000003,150000,5.2622405e-05
565703,664,280.0,2.8,1269,0.00017909257439896464,0.2740926742553711,0.43995403,150000,5.26001975e-05
566207,665,120.0,1.2,504,0.00014394761819858104,0.27041861414909363,0.43945506999999995,150000,5.25913775e-05
567254,666,295.0,2.9499999999999997,1047,0.00023932488693390042,0.29506218433380127,0.43841854,150000,5.2573055e-05
567973,667,110.0,1.0999999999999999,719,9.336481161881238e-05,0.2749001383781433,0.43770673000000004,150000,5.25604725e-05
568470,668,80.0,0.7999999999999999,497,0.00013024962390772998,0.2750445604324341,0.43721469999999996,150000,5.2551775e-05
568936,669,130.0,1.3,466,0.00017414672765880823,0.2888790965080261,0.43675336,150000,5.2543620000000004e-05
569835,670,175.0,1.7500000000000002,899,0.00016972511366475374,0.26308053731918335,0.43586335,150000,5.25278875e-05
570366,671,100.0,0.9999999999999999,531,0.00018411895143799484,0.2527018189430237,0.43533765999999996,150000,5.2518595e-05
571424,672,385.0,3.849999999999999,1058,0.00014573679072782397,0.2971976399421692,0.43429023999999994,150000,5.250008e-05
572758,673,340.0,3.3999999999999995,1334,0.00022115187312010676,0.28035593032836914,0.43296957999999997,150000,5.2476735e-05
574159,674,400.0,3.999999999999999,1401,0.0001807504304451868,0.2868539094924927,0.43158259,150000,5.2452217500000004e-05
575262,675,295.0,2.9499999999999997,1103,0.00020857427443843335,0.27208206057548523,0.43049061999999993,150000,5.2432915e-05
576620,676,620.0,6.200000000000001,1358,0.00016917375614866614,0.2893223762512207,0.42914620000000003,150000,5.240915e-05
577216,677,205.0,2.0500000000000003,596,0.00015347237058449537,0.27867960929870605,0.4285561600000001,150000,5.239872e-05
578619,678,340.0,3.3999999999999995,1403,9.329691238235682e-05,0.28554433584213257,0.42716719000000003,150000,5.2374167500000005e-05
579064,679,80.0,0.7999999999999999,445,0.0001944379910128191,0.26754504442214966,0.42672663999999993,150000,5.236638e-05
579557,680,70.0,0.7,493,0.00010204205318586901,0.25375688076019287,0.42623857,150000,5.23577525e-05
581707,681,1220.0,12.200000000000001,2150,0.0001530408626422286,0.3068643808364868,0.42411007,150000,5.23201275e-05
582639,682,205.0,2.0500000000000003,932,0.00013044396473560482,0.3180069327354431,0.42318738999999994,150000,5.2303817500000003e-05
583121,683,130.0,1.3,482,0.00012285933189559728,0.2705950140953064,0.42271021,150000,5.22953825e-05
584136,684,265.0,2.65,1015,0.00010260917770210654,0.29297423362731934,0.42170536000000003,150000,5.2277620000000004e-05
585713,685,340.0,3.3999999999999995,1577,0.0001315050758421421,0.2980464696884155,0.42014412999999995,150000,5.22500225e-05
587007,686,340.0,3.3999999999999995,1294,0.0006666385452263057,0.316819429397583,0.41886307,150000,5.22273775e-05
588487,687,440.0,4.3999999999999995,1480,0.00012488607899285853,0.23898844420909882,0.41739787000000006,150000,5.22014775e-05
589531,688,310.0,3.0999999999999996,1044,0.00013662432320415974,0.29319140315055847,0.41636430999999996,150000,5.21832075e-05
